step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
17,CASH_IN,61600.48,949286.28,1010886.76,150871.0,89270.52,0,0
210,PAYMENT,38538.65,0.0,0.0,0.0,0.0,0,0
203,PAYMENT,736.3,0.0,0.0,0.0,0.0,0,0
304,TRANSFER,6818754.61,0.0,0.0,10579528.75,17398283.36,0,0
490,PAYMENT,66503.9,304922.0,238418.1,0.0,0.0,0,0
189,PAYMENT,1955.11,127192.64,125237.53,0.0,0.0,0,0
360,PAYMENT,2375.74,0.0,0.0,0.0,0.0,0,0
164,CASH_OUT,148909.28,0.0,0.0,288043.25,436952.53,0,0
132,CASH_OUT,34653.89,3577.0,0.0,11234.86,45888.74,0,0
43,CASH_OUT,147141.37,20215.0,0.0,2890194.8,3037336.17,0,0
330,CASH_OUT,317010.58,24807.0,0.0,276459.08,593469.66,0,0
274,CASH_IN,89379.31,1402407.14,1491786.45,653524.48,564145.18,0,0
298,PAYMENT,81339.07,5127.0,0.0,0.0,0.0,0,0
40,PAYMENT,50303.66,12170.0,0.0,0.0,0.0,0,0
275,CASH_OUT,130984.42,595.0,0.0,539146.45,670130.88,0,0
352,CASH_OUT,156603.02,13084.0,0.0,1268788.04,1425391.06,0,0
428,CASH_IN,245212.58,3236901.68,3482114.26,6218022.41,5972809.82,0,0
132,CASH_OUT,214952.58,0.0,0.0,2146416.16,2271114.76,0,0
181,CASH_OUT,51485.96,0.0,0.0,120537.54,172023.5,0,0
349,CASH_OUT,59164.44,0.0,0.0,217852.27,277016.71,0,0
307,CASH_OUT,115801.62,10662.0,0.0,1007796.51,1123598.12,0,0
277,PAYMENT,2359.5,519.0,0.0,0.0,0.0,0,0
40,CASH_IN,108703.48,4527908.81,4636612.29,967091.05,858387.57,0,0
42,PAYMENT,6958.7,4697.0,0.0,0.0,0.0,0,0
138,CASH_OUT,185382.65,0.0,0.0,1776228.13,1961610.78,0,0
306,CASH_OUT,93861.96,19993.0,0.0,0.0,93861.96,0,0
95,PAYMENT,528.04,16194.0,15665.96,0.0,0.0,0,0
284,PAYMENT,5788.63,50850.0,45061.37,0.0,0.0,0,0
226,CASH_IN,88964.23,11316.0,100280.23,327445.64,238481.41,0,0
276,CASH_OUT,281678.24,519725.0,238046.76,311366.55,593044.79,0,0
348,CASH_IN,66656.68,1099996.22,1166652.9,2319274.63,2252617.96,0,0
17,CASH_OUT,173888.47,49918.0,0.0,326957.41,571187.08,0,0
39,TRANSFER,607188.63,24852.0,0.0,0.0,607188.63,0,0
207,PAYMENT,15903.11,124205.52,108302.41,0.0,0.0,0,0
234,PAYMENT,8417.56,0.0,0.0,0.0,0.0,0,0
1,TRANSFER,412906.88,10353.0,0.0,20894.07,265092.36,0,0
306,CASH_IN,205923.95,3916608.93,4122532.88,795429.67,589505.72,0,0
305,PAYMENT,27988.98,0.0,0.0,0.0,0.0,0,0
403,PAYMENT,17852.86,0.0,0.0,0.0,0.0,0,0
158,CASH_OUT,520325.25,0.0,0.0,976574.06,1057313.71,0,0
250,CASH_OUT,401959.77,0.0,0.0,1146167.45,1548127.22,0,0
596,PAYMENT,10086.08,7446.0,0.0,0.0,0.0,0,0
257,PAYMENT,8535.62,15554.0,7018.38,0.0,0.0,0,0
132,PAYMENT,47389.73,94500.75,47111.02,0.0,0.0,0,0
9,PAYMENT,13903.87,301239.0,287335.13,0.0,0.0,0,0
14,CASH_IN,47002.98,9544731.3,9591734.28,476873.25,665290.94,0,0
36,PAYMENT,33428.68,0.0,0.0,0.0,0.0,0,0
403,PAYMENT,10642.61,77692.97,67050.36,0.0,0.0,0,0
349,PAYMENT,38205.59,0.0,0.0,0.0,0.0,0,0
336,PAYMENT,38637.57,57184.27,18546.7,0.0,0.0,0,0
299,CASH_IN,114140.9,25584025.76,25698166.67,360184.07,246043.17,0,0
528,CASH_IN,8427.82,3213472.05,3221899.87,96279.32,87851.5,0,0
278,PAYMENT,19721.08,16205.0,0.0,0.0,0.0,0,0
188,CASH_IN,198307.75,8571890.15,8770197.89,1823835.66,1625527.91,0,0
252,PAYMENT,42214.9,0.0,0.0,0.0,0.0,0,0
259,CASH_OUT,150406.37,0.0,0.0,1508511.97,1658918.34,0,0
201,CASH_OUT,65073.84,195218.53,130144.69,395256.7,460330.54,0,0
154,CASH_OUT,156309.21,20416.0,0.0,0.0,156309.21,0,0
565,TRANSFER,542876.62,9481.0,0.0,301088.45,843965.08,0,0
254,CASH_OUT,47386.62,0.0,0.0,366904.34,414290.97,0,0
185,PAYMENT,15416.56,10043.0,0.0,0.0,0.0,0,0
45,CASH_IN,97601.17,1243712.11,1341313.27,190062.1,92460.93,0,0
349,CASH_OUT,288852.9,0.0,0.0,346547.93,635400.82,0,0
275,CASH_IN,267469.41,19594.0,287063.41,0.0,0.0,0,0
471,CASH_IN,205278.37,99414.0,304692.37,0.0,0.0,0,0
525,CASH_IN,25057.57,5066615.04,5091672.61,133337.16,108279.59,0,0
141,CASH_IN,74520.62,8826269.61,8900790.22,1856864.74,1782344.13,0,0
161,PAYMENT,13562.6,80635.59,67072.99,0.0,0.0,0,0
20,CASH_OUT,439166.28,0.0,0.0,1093541.71,1532707.98,0,0
329,CASH_IN,108134.18,42481.0,150615.18,0.0,0.0,0,0
227,CASH_OUT,122058.01,0.0,0.0,122423.58,244481.59,0,0
157,TRANSFER,633936.09,0.0,0.0,813928.04,1447864.13,0,0
254,CASH_IN,249652.62,3512.0,253164.62,0.0,0.0,0,0
573,PAYMENT,296.49,94277.97,93981.49,0.0,0.0,0,0
144,TRANSFER,484083.5,0.0,0.0,965910.97,1449994.47,0,0
544,CASH_IN,50906.3,100502.0,151408.3,88933.3,38027.01,0,0
592,TRANSFER,1344341.47,10218.0,0.0,0.0,1344341.47,0,0
350,PAYMENT,52625.59,206217.0,153591.41,0.0,0.0,0,0
274,PAYMENT,7789.78,374866.0,367076.22,0.0,0.0,0,0
359,PAYMENT,11014.4,0.0,0.0,0.0,0.0,0,0
695,TRANSFER,479927.94,0.0,0.0,1044358.6,1524286.54,0,0
670,PAYMENT,1909.56,0.0,0.0,0.0,0.0,0,0
355,CASH_OUT,169990.93,20486.0,0.0,5424426.24,5594417.17,0,0
642,PAYMENT,6803.7,0.0,0.0,0.0,0.0,0,0
212,PAYMENT,11574.54,50170.0,38595.46,0.0,0.0,0,0
135,CASH_OUT,166526.79,119420.0,0.0,17011.82,183538.6,0,0
232,CASH_OUT,98506.32,0.0,0.0,4524470.01,4622976.33,0,0
280,CASH_OUT,75461.93,645339.9,569877.97,179104.61,254566.54,0,0
278,CASH_IN,57161.33,14908.0,72069.33,482812.47,425651.14,0,0
136,PAYMENT,43802.25,0.0,0.0,0.0,0.0,0,0
404,CASH_IN,37084.73,8544977.36,8582062.09,560096.32,523011.59,0,0
187,CASH_OUT,189820.84,203414.0,13593.16,1285831.19,1475652.03,0,0
203,CASH_OUT,253557.28,0.0,0.0,569748.54,823305.83,0,0
542,CASH_OUT,161790.88,70602.0,0.0,75066.82,236857.69,0,0
19,DEBIT,6818.71,0.0,0.0,1707438.22,2243272.6,0,0
164,TRANSFER,651831.92,1526.0,0.0,89884.1,741716.02,0,0
301,CASH_OUT,39412.0,0.0,0.0,257824.6,297236.61,0,0
212,CASH_IN,24612.13,1655.0,26267.13,5014512.1,4989899.96,0,0
684,CASH_OUT,96336.36,101454.0,5117.64,0.0,96336.36,0,0
15,TRANSFER,740101.82,247336.0,0.0,370205.45,1110307.28,0,0
279,CASH_IN,94603.62,299545.37,394148.99,1661104.53,1566500.91,0,0
162,PAYMENT,23932.7,33934.0,10001.3,0.0,0.0,0,0
41,CASH_IN,122549.72,4728480.49,4851030.21,2591205.16,3024796.63,0,0
279,PAYMENT,5476.3,0.0,0.0,0.0,0.0,0,0
374,CASH_OUT,254777.29,183983.0,0.0,1013498.02,1268275.31,0,0
373,CASH_IN,53273.78,809031.51,862305.29,1080563.92,1027290.14,0,0
33,PAYMENT,10755.41,11208.0,452.59,0.0,0.0,0,0
13,CASH_OUT,30643.79,667413.25,636769.46,372894.49,403538.28,0,0
182,CASH_IN,11101.53,14026158.62,14037260.16,669826.16,658724.63,0,0
374,CASH_IN,43842.8,291.0,44133.8,405918.75,362075.95,0,0
332,TRANSFER,503185.63,0.0,0.0,854868.13,1358053.76,0,0
407,PAYMENT,8742.87,412.0,0.0,0.0,0.0,0,0
301,CASH_IN,191751.76,4547352.88,4739104.64,347931.26,156179.5,0,0
400,CASH_OUT,4282.49,0.0,0.0,1499655.2,1503937.7,0,0
302,CASH_OUT,304116.08,0.0,0.0,1311845.84,1615961.92,0,0
9,PAYMENT,10710.14,50985.0,40274.86,0.0,0.0,0,0
210,TRANSFER,1355831.7,0.0,0.0,2460082.79,3815914.48,0,0
306,PAYMENT,38023.76,205063.1,167039.34,0.0,0.0,0,0
354,CASH_IN,3225.07,143116.0,146341.07,177.82,0.0,0,0
374,CASH_OUT,137531.63,0.0,0.0,454562.25,592093.88,0,0
155,PAYMENT,36441.43,10033.0,0.0,0.0,0.0,0,0
43,CASH_IN,179066.21,376732.03,555798.24,236306.72,57240.51,0,0
352,CASH_IN,174669.79,7928673.48,8103343.27,717094.96,542425.17,0,0
135,PAYMENT,29721.62,50283.0,20561.38,0.0,0.0,0,0
183,PAYMENT,12657.53,0.0,0.0,0.0,0.0,0,0
187,CASH_IN,68800.19,29514421.41,29583221.6,529494.32,460694.13,0,0
42,PAYMENT,23224.77,0.0,0.0,0.0,0.0,0,0
659,PAYMENT,2746.32,4206.0,1459.68,0.0,0.0,0,0
276,CASH_OUT,82907.0,0.0,0.0,1336398.89,1419305.89,0,0
228,CASH_IN,79269.26,7661271.87,7740541.13,1304493.98,1225224.72,0,0
524,PAYMENT,7269.48,2301.0,0.0,0.0,0.0,0,0
228,PAYMENT,36737.08,30566.0,0.0,0.0,0.0,0,0
277,PAYMENT,25042.26,104177.0,79134.74,0.0,0.0,0,0
304,PAYMENT,16132.8,0.0,0.0,0.0,0.0,0,0
133,PAYMENT,90911.92,68860.95,0.0,0.0,0.0,0,0
203,CASH_IN,130629.58,7244614.83,7375244.41,465271.78,334642.21,0,0
156,DEBIT,5278.85,635.0,0.0,17488087.5,17493366.35,0,0
249,CASH_OUT,137332.66,0.0,0.0,1672016.99,1809349.65,0,0
275,CASH_IN,217231.32,928345.4,1145576.72,321076.51,103845.19,0,0
229,CASH_OUT,25712.03,11316.0,0.0,2283567.88,2309279.91,0,0
45,CASH_IN,163631.09,12362.0,175993.09,13046.24,0.0,0,0
345,TRANSFER,1296300.24,0.0,0.0,7353741.66,8650041.9,0,0
42,PAYMENT,9083.35,0.0,0.0,0.0,0.0,0,0
138,CASH_IN,117571.9,19012034.95,19129606.85,700525.47,582953.56,0,0
36,CASH_OUT,588895.61,0.0,0.0,4253736.44,4842632.05,0,0
40,PAYMENT,8206.28,59783.0,51576.72,0.0,0.0,0,0
137,CASH_OUT,231422.92,51202.0,0.0,0.0,231422.92,0,0
372,CASH_OUT,178635.1,227828.0,49192.9,0.0,178635.1,0,0
286,CASH_IN,113366.7,19985.0,133351.7,363334.33,249967.63,0,0
19,CASH_OUT,213709.27,1572.0,0.0,168083.45,540069.2,0,0
130,CASH_OUT,542071.56,31565.0,0.0,709250.11,1251321.66,0,0
44,PAYMENT,3.1,10012.0,10008.9,0.0,0.0,0,0
182,CASH_OUT,41631.59,60133.0,18501.41,25633.13,67264.72,0,0
282,PAYMENT,9161.41,64857.76,55696.34,0.0,0.0,0,0
333,CASH_OUT,39172.6,727369.0,688196.4,147412.6,186585.19,0,0
158,CASH_OUT,67516.15,80380.0,12863.85,424807.8,492323.95,0,0
47,PAYMENT,99.02,20605.0,20505.98,0.0,0.0,0,0
661,CASH_IN,168568.22,5152508.52,5321076.74,292310.28,123742.06,0,0
404,CASH_IN,144808.28,4980174.88,5124983.16,162604.87,17796.59,0,0
355,CASH_OUT,55951.05,0.0,0.0,1406415.88,1462366.93,0,0
11,CASH_OUT,113300.31,0.0,0.0,650447.65,625420.2,0,0
522,CASH_OUT,485483.05,0.0,0.0,498426.79,983909.84,0,0
235,CASH_OUT,128530.82,0.0,0.0,1521670.72,1650201.54,0,0
209,CASH_OUT,31969.29,0.0,0.0,77388.86,109358.15,0,0
139,TRANSFER,187804.95,0.0,0.0,345123.57,532928.52,0,0
330,CASH_IN,25609.35,28953.0,54562.35,385300.52,359691.18,0,0
19,PAYMENT,3495.32,1290.0,0.0,0.0,0.0,0,0
356,PAYMENT,19168.57,121994.36,102825.79,0.0,0.0,0,0
399,CASH_OUT,32389.61,27460.53,0.0,58583.99,90973.6,0,0
260,DEBIT,2569.53,0.0,0.0,1201204.22,1203773.75,0,0
395,CASH_IN,89113.62,275.0,89388.62,0.0,0.0,0,0
328,PAYMENT,10262.69,50157.0,39894.31,0.0,0.0,0,0
379,PAYMENT,18764.5,6095.0,0.0,0.0,0.0,0,0
308,PAYMENT,19010.69,0.0,0.0,0.0,0.0,0,0
687,CASH_IN,139738.06,19967.0,159705.06,579063.4,439325.35,0,0
348,TRANSFER,886215.59,0.0,0.0,1734580.05,2620795.64,0,0
503,TRANSFER,17755.05,201164.0,183408.95,15668992.4,15686747.45,0,0
136,PAYMENT,1068.09,0.0,0.0,0.0,0.0,0,0
254,PAYMENT,11044.65,0.0,0.0,0.0,0.0,0,0
254,CASH_IN,287811.23,825810.01,1113621.24,1041354.4,753543.17,0,0
236,PAYMENT,5569.03,165301.27,159732.24,0.0,0.0,0,0
232,CASH_IN,24860.89,757579.53,782440.42,8948806.31,8923945.42,0,0
236,PAYMENT,1199.67,49045.0,47845.33,0.0,0.0,0,0
205,CASH_OUT,235291.73,0.0,0.0,941992.47,1177284.21,0,0
132,PAYMENT,37355.45,0.0,0.0,0.0,0.0,0,0
44,CASH_IN,78526.25,3095548.93,3174075.18,151164.9,72638.65,0,0
251,PAYMENT,5363.22,0.0,0.0,0.0,0.0,0,0
35,PAYMENT,4960.86,0.0,0.0,0.0,0.0,0,0
34,PAYMENT,5342.21,0.0,0.0,0.0,0.0,0,0
8,CASH_OUT,197130.53,0.0,0.0,10064728.6,11604362.04,0,0
372,CASH_OUT,190249.14,0.0,0.0,761243.37,951492.5,0,0
297,TRANSFER,1415103.55,0.0,0.0,1424686.29,3147693.32,0,0
213,PAYMENT,7052.03,100134.57,93082.55,0.0,0.0,0,0
371,PAYMENT,12943.94,53032.0,40088.06,0.0,0.0,0,0
331,CASH_OUT,80194.54,47008.0,0.0,0.0,80194.54,0,0
356,CASH_IN,282789.52,82184.0,364973.52,0.0,0.0,0,0
135,CASH_IN,173784.29,922898.47,1096682.76,9012654.08,8369549.71,0,0
255,CASH_IN,186922.25,9707465.37,9894387.62,2686838.08,2499915.83,0,0
356,TRANSFER,653507.57,0.0,0.0,9689119.79,10342627.36,0,0
188,CASH_OUT,157128.16,0.0,0.0,465743.51,622871.67,0,0
332,CASH_IN,125347.33,535418.0,660765.33,0.0,0.0,0,0
348,TRANSFER,349520.43,0.0,0.0,760019.46,1109539.9,0,0
18,PAYMENT,2464.09,101526.0,99061.91,0.0,0.0,0,0
169,PAYMENT,7502.98,144.0,0.0,0.0,0.0,0,0
20,CASH_OUT,40619.88,10342.0,0.0,5693045.64,6878883.76,0,0
10,TRANSFER,372523.52,0.0,0.0,2640196.83,3012720.35,0,0
278,CASH_IN,75302.78,21420.0,96722.78,2445761.9,2203232.58,0,0
262,PAYMENT,12420.25,80495.0,68074.75,0.0,0.0,0,0
250,DEBIT,149506.45,177281.53,27775.08,1514373.68,1663880.13,0,0
11,PAYMENT,5801.14,593536.0,587734.86,0.0,0.0,0,0
284,PAYMENT,48264.02,0.0,0.0,0.0,0.0,0,0
131,CASH_IN,142190.72,6138869.87,6281060.59,1257447.75,1115257.03,0,0
202,CASH_OUT,205837.23,451763.0,245925.77,3440093.4,3645930.63,0,0
163,CASH_OUT,216413.63,199789.72,0.0,4126745.02,4343158.64,0,0
256,TRANSFER,1304898.93,200904.0,0.0,451697.91,1756596.84,0,0
134,CASH_OUT,182422.75,1438.0,0.0,253149.49,435572.24,0,0
19,PAYMENT,11676.81,619843.68,608166.88,0.0,0.0,0,0
161,CASH_OUT,455940.93,0.0,0.0,678759.67,1288684.51,0,0
10,CASH_OUT,96346.57,726390.81,630044.24,244353.45,0.0,0,0
228,CASH_OUT,50366.04,0.0,0.0,2926212.27,2976578.31,0,0
210,CASH_OUT,220604.54,0.0,0.0,756162.47,976767.0,0,0
275,PAYMENT,5573.07,0.0,0.0,0.0,0.0,0,0
13,PAYMENT,12048.41,40841.0,28792.59,0.0,0.0,0,0
297,PAYMENT,24210.2,418.0,0.0,0.0,0.0,0,0
281,PAYMENT,8261.78,0.0,0.0,0.0,0.0,0,0
188,CASH_IN,70660.96,30609.0,101269.96,0.0,0.0,0,0
34,CASH_IN,68547.47,11474.0,80021.47,425697.08,357149.61,0,0
349,CASH_OUT,234851.41,526527.42,291676.01,577667.75,812519.16,0,0
274,CASH_OUT,219845.95,0.0,0.0,2855339.89,3075185.85,0,0
11,CASH_OUT,538323.42,0.0,0.0,852843.9,1486167.34,0,0
15,CASH_OUT,263315.12,0.0,0.0,2214431.04,2477746.16,0,0
371,CASH_OUT,32820.57,21222.0,0.0,0.0,32820.57,0,0
235,CASH_OUT,62041.22,112736.0,50694.78,0.0,62041.22,0,0
235,CASH_IN,117409.29,2653201.14,2770610.43,680463.9,563054.62,0,0
203,CASH_OUT,55729.38,0.0,0.0,532418.31,588147.69,0,0
656,CASH_OUT,267763.92,30026.0,0.0,0.0,267763.92,0,0
687,CASH_IN,215137.21,5950.21,221087.43,12247251.93,12032114.72,0,0
157,CASH_OUT,39838.93,0.0,0.0,415444.71,455283.64,0,0
375,PAYMENT,4137.08,39737.0,35599.92,0.0,0.0,0,0
332,CASH_OUT,257261.54,41687.0,0.0,8804.1,266065.64,0,0
352,CASH_OUT,282642.67,128123.0,0.0,1850764.34,2133407.01,0,0
164,CASH_IN,73411.2,585641.13,659052.33,0.0,0.0,0,0
380,CASH_OUT,3091.59,1055.0,0.0,226036.88,229128.47,0,0
249,PAYMENT,27344.81,825771.0,798426.19,0.0,0.0,0,0
448,CASH_IN,88952.12,7457546.6,7546498.72,308856.42,219904.3,0,0
311,TRANSFER,3862250.64,0.0,0.0,5197308.41,9059559.05,0,0
354,CASH_OUT,48082.55,21003.0,0.0,0.0,48082.55,0,0
136,CASH_OUT,55055.0,32677.83,0.0,622706.86,677761.86,0,0
153,CASH_IN,146860.88,2108172.85,2255033.73,1655256.7,1508395.82,0,0
395,PAYMENT,29421.46,25982.89,0.0,0.0,0.0,0,0
323,CASH_OUT,73663.18,19806.0,0.0,1930876.3,2277467.28,0,0
37,PAYMENT,28363.35,24688.0,0.0,0.0,0.0,0,0
659,CASH_IN,331299.82,2305.0,333604.82,2950424.27,2619124.45,0,0
282,CASH_IN,673123.28,1492474.11,2165597.39,2989396.58,2316273.3,0,0
305,CASH_IN,69459.22,3435989.37,3505448.58,5140787.78,5071328.56,0,0
393,DEBIT,127918.42,30743.0,0.0,938509.3,1066427.72,0,0
303,CASH_OUT,53875.38,0.0,0.0,173148.46,227023.85,0,0
380,PAYMENT,17502.15,4571.0,0.0,0.0,0.0,0,0
141,CASH_IN,564317.86,1541946.64,2106264.5,15187134.46,14622816.6,0,0
376,CASH_OUT,129862.69,39681.0,0.0,196970.79,326833.48,0,0
305,CASH_OUT,113292.3,5654.0,0.0,0.0,113292.3,0,0
48,CASH_OUT,68859.65,52163.83,0.0,543363.57,612223.22,0,0
279,CASH_IN,14665.35,6044057.06,6058722.41,158809.25,144143.91,0,0
306,PAYMENT,16406.47,0.0,0.0,0.0,0.0,0,0
402,CASH_OUT,130708.47,2041.0,0.0,0.0,130708.47,0,0
16,PAYMENT,2886.86,544422.47,541535.61,0.0,0.0,0,0
279,CASH_OUT,63247.7,104683.0,41435.3,4893153.86,4956401.56,0,0
184,CASH_OUT,33398.21,169868.35,136470.14,1459582.76,1492980.97,0,0
380,CASH_OUT,122122.5,6791.0,0.0,0.0,122122.5,0,0
354,CASH_IN,135651.95,593998.03,729649.98,232200.71,96548.76,0,0
403,CASH_OUT,6414.64,44578.84,38164.2,228649.25,235063.89,0,0
326,PAYMENT,5283.88,282268.0,276984.12,0.0,0.0,0,0
20,CASH_IN,21680.43,2392202.06,2413882.49,701966.56,685250.58,0,0
286,CASH_OUT,187074.88,206354.0,19279.12,0.0,187074.88,0,0
162,PAYMENT,736.89,0.0,0.0,0.0,0.0,0,0
394,PAYMENT,16650.76,117755.0,101104.24,0.0,0.0,0,0
280,TRANSFER,1473857.48,0.0,0.0,2674689.63,4148547.11,0,0
184,CASH_OUT,386243.0,8338.0,0.0,2111072.72,2497315.72,0,0
326,CASH_IN,124087.99,60222.0,184309.99,955030.34,830942.36,0,0
140,CASH_OUT,97049.05,53012.0,0.0,230522.84,327571.88,0,0
383,TRANSFER,257170.27,0.0,0.0,9146523.25,9403693.52,0,0
138,CASH_IN,216136.51,3703614.95,3919751.45,7355807.11,7139670.6,0,0
36,PAYMENT,11500.69,0.0,0.0,0.0,0.0,0,0
399,CASH_OUT,145760.3,289.0,0.0,0.0,145760.3,0,0
282,PAYMENT,584.94,94184.73,93599.79,0.0,0.0,0,0
13,PAYMENT,6627.37,181635.14,175007.77,0.0,0.0,0,0
166,CASH_OUT,9995.57,0.0,0.0,283223.27,293218.83,0,0
254,CASH_IN,125444.66,928698.55,1054143.21,160178.76,34734.1,0,0
377,PAYMENT,40488.85,16299.01,0.0,0.0,0.0,0,0
166,CASH_IN,408395.66,909832.77,1318228.43,429641.58,21245.92,0,0
347,CASH_IN,94148.67,51408.0,145556.67,1508358.99,1414210.32,0,0
326,PAYMENT,27576.38,51315.0,23738.62,0.0,0.0,0,0
203,PAYMENT,10492.05,486.0,0.0,0.0,0.0,0,0
229,PAYMENT,32706.21,286081.44,253375.23,0.0,0.0,0,0
206,CASH_OUT,94889.43,221661.0,126771.57,116798.76,211688.2,0,0
351,CASH_IN,409031.89,4283978.25,4693010.14,4908904.66,4499872.77,0,0
403,PAYMENT,7427.2,0.0,0.0,0.0,0.0,0,0
157,DEBIT,13035.18,5097.0,0.0,1342476.4,1355511.58,0,0
306,CASH_IN,291865.62,51839.0,343704.62,0.0,0.0,0,0
375,PAYMENT,21922.95,0.0,0.0,0.0,0.0,0,0
140,CASH_OUT,193337.37,109887.03,0.0,854734.88,1048072.25,0,0
160,CASH_OUT,182486.67,0.0,0.0,6365215.03,6547701.7,0,0
303,PAYMENT,17248.4,97112.0,79863.6,0.0,0.0,0,0
544,PAYMENT,9173.79,11098.0,1924.21,0.0,0.0,0,0
323,DEBIT,15519.87,0.0,0.0,1681940.96,1697460.83,0,0
407,TRANSFER,617338.68,32298.0,0.0,0.0,617338.68,0,0
254,CASH_OUT,161790.15,0.0,0.0,959474.95,1121265.11,0,0
11,PAYMENT,14701.47,51613.0,36911.53,0.0,0.0,0,0
184,CASH_OUT,325991.87,60077.0,0.0,0.0,325991.87,0,0
403,CASH_IN,53465.11,5182832.04,5236297.15,10404895.09,10351429.98,0,0
306,PAYMENT,287.7,82.0,0.0,0.0,0.0,0,0
16,CASH_OUT,355597.63,22963.0,0.0,271202.51,954503.75,0,0
209,PAYMENT,6282.0,8678.83,2396.83,0.0,0.0,0,0
232,CASH_OUT,212148.71,72669.0,0.0,707548.87,919697.58,0,0
208,CASH_OUT,23582.7,9569.0,0.0,2550818.35,2574401.05,0,0
249,PAYMENT,6384.52,9161.0,2776.48,0.0,0.0,0,0
281,CASH_OUT,111290.88,405547.0,294256.12,33762.82,145053.7,0,0
189,PAYMENT,14232.63,312.79,0.0,0.0,0.0,0,0
282,PAYMENT,86.65,0.0,0.0,0.0,0.0,0,0
378,PAYMENT,53043.4,0.0,0.0,0.0,0.0,0,0
162,CASH_OUT,319933.39,295353.83,0.0,821494.37,1458248.62,0,0
11,PAYMENT,26607.36,0.0,0.0,0.0,0.0,0,0
216,PAYMENT,8839.62,61567.0,52727.38,0.0,0.0,0,0
210,CASH_OUT,155511.28,591278.27,435766.99,1056686.32,1212197.6,0,0
205,CASH_OUT,49386.48,20646.0,0.0,814912.85,864299.32,0,0
330,TRANSFER,562965.75,22426.0,0.0,32258.24,595223.98,0,0
159,PAYMENT,9193.82,28288.0,19094.18,0.0,0.0,0,0
306,CASH_OUT,221962.86,19527.0,0.0,0.0,221962.86,0,0
227,CASH_OUT,73987.16,0.0,0.0,241266.73,315253.89,0,0
297,CASH_IN,39461.36,9210589.55,9250050.91,414203.99,374742.63,0,0
155,CASH_IN,67726.7,7260531.59,7328258.29,508070.65,440343.95,0,0
327,PAYMENT,17517.02,21192.0,3674.98,0.0,0.0,0,0
183,CASH_IN,282867.46,19905.0,302772.46,3773.05,0.0,0,0
354,CASH_OUT,315570.4,119.0,0.0,9495.86,325066.26,0,0
354,CASH_OUT,3302.32,0.0,0.0,210325.75,213628.07,0,0
170,PAYMENT,2735.13,11559.0,8823.87,0.0,0.0,0,0
133,CASH_OUT,354355.95,795820.0,441464.05,361071.12,1151606.81,0,0
44,PAYMENT,7605.4,11763.0,4157.6,0.0,0.0,0,0
369,CASH_IN,43173.94,26307.0,69480.94,3722886.93,3679712.99,0,0
372,CASH_IN,216784.83,75537.0,292321.83,667639.64,450854.81,0,0
203,PAYMENT,24819.25,0.0,0.0,0.0,0.0,0,0
301,CASH_IN,36001.51,40120.0,76121.51,0.0,0.0,0,0
201,CASH_OUT,189372.28,26911.62,0.0,431782.46,621154.74,0,0
335,CASH_IN,163251.69,794393.68,957645.37,1489009.47,1325757.78,0,0
43,CASH_OUT,164978.95,256657.0,91678.05,0.0,164978.95,0,0
134,CASH_OUT,35163.44,11088.0,0.0,157308.0,192471.44,0,0
617,TRANSFER,543920.26,0.0,0.0,10764780.97,11308701.23,0,0
206,CASH_OUT,449836.41,0.0,0.0,602832.32,1052668.73,0,0
236,PAYMENT,581.73,284.0,0.0,0.0,0.0,0,0
210,CASH_OUT,302153.58,0.0,0.0,634789.05,936942.63,0,0
209,CASH_IN,9711.29,602487.57,612198.86,1222349.33,1212638.04,0,0
370,CASH_OUT,167237.68,0.0,0.0,500027.53,667265.21,0,0
16,CASH_IN,279519.83,1657217.81,1936737.64,2940344.15,0.0,0,0
18,CASH_IN,319479.39,1058.0,320537.39,169371.78,9586243.8,0,0
261,CASH_IN,75032.46,1245242.55,1320275.01,511387.83,436355.38,0,0
311,PAYMENT,6585.8,0.0,0.0,0.0,0.0,0,0
163,PAYMENT,5938.69,0.0,0.0,0.0,0.0,0,0
286,CASH_IN,118048.47,10681687.61,10799736.08,615838.12,497789.66,0,0
355,CASH_IN,446414.18,853816.46,1300230.64,569074.88,122660.71,0,0
42,CASH_OUT,112756.92,554.0,0.0,0.0,112756.92,0,0
161,PAYMENT,419.21,661.0,241.79,0.0,0.0,0,0
204,TRANSFER,1336900.49,241440.8,0.0,1354195.21,2691095.71,0,0
12,PAYMENT,1612.41,10454.0,8841.59,0.0,0.0,0,0
13,PAYMENT,39718.34,662370.46,622652.13,0.0,0.0,0,0
212,CASH_OUT,205735.73,0.0,0.0,2267091.22,2472826.95,0,0
253,CASH_IN,268736.36,112211.0,380947.36,1481359.27,1212622.91,0,0
211,CASH_OUT,165184.54,0.0,0.0,681607.45,846791.99,0,0
299,TRANSFER,1414169.03,34403.0,0.0,7055257.43,8469426.45,0,0
179,CASH_IN,289841.47,534.0,290375.47,32471.28,0.0,0,0
161,TRANSFER,936002.53,419241.52,0.0,1450187.49,2386190.02,0,0
210,CASH_OUT,219829.9,13768.0,0.0,0.0,219829.9,0,0
133,CASH_IN,102750.47,11309734.09,11412484.56,592745.01,489994.55,0,0
